#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2017 10 31 07 00 999 99.0 99.0  0.95  9.09  5.11  40 9999.0 999.0  25.0 999.0 99.0 99.00
2017 10 31 07 30 999 99.0 99.0  0.87  8.33  4.77  35 9999.0 999.0  25.0 999.0 99.0 99.00
2017 10 31 08 00 999 99.0 99.0  0.93  8.33  4.95  39 9999.0 999.0  25.0 999.0 99.0 99.00
2017 10 31 08 30 999 99.0 99.0  0.96  9.09  4.77  46 9999.0 999.0  24.9 999.0 99.0 99.00
2017 10 31 09 00 999 99.0 99.0  0.93  8.33  4.61  39 9999.0 999.0  25.0 999.0 99.0 99.00
2017 10 31 09 30 999 99.0 99.0  0.97  8.33  4.49  43 9999.0 999.0  24.9 999.0 99.0 99.00
2017 10 31 10 00 999 99.0 99.0  0.98  8.33  4.37  42 9999.0 999.0  24.9 999.0 99.0 99.00
2017 10 31 10 30 999 99.0 99.0  0.93  8.33  4.22  40 9999.0 999.0  24.9 999.0 99.0 99.00
2017 10 31 11 00 999 99.0 99.0  0.94  7.69  4.48  46 9999.0 999.0  24.8 999.0 99.0 99.00
2017 10 31 11 30 999 99.0 99.0  0.92  8.33  4.39  39 9999.0 999.0  24.8 999.0 99.0 99.00
2017 10 31 12 00 999 99.0 99.0  0.93  7.69  4.25  38 9999.0 999.0  24.8 999.0 99.0 99.00
2017 10 31 12 30 999 99.0 99.0  0.97  7.69  4.22  31 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 13 00 999 99.0 99.0  0.91  3.85  4.16   7 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 13 30 999 99.0 99.0  0.90  7.69  4.05  40 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 14 00 999 99.0 99.0  0.91  7.69  4.17  40 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 14 30 999 99.0 99.0  0.94 10.53  4.17  63 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 15 00 999 99.0 99.0  0.96  7.14  4.29  40 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 15 30 999 99.0 99.0  0.99  3.70  4.05   1 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 16 00 999 99.0 99.0  1.00  3.85  4.05   4 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 16 30 999 99.0 99.0  1.05  4.00  4.07   5 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 17 00 999 99.0 99.0  1.02  4.55  4.06   4 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 17 30 999 99.0 99.0  1.07  4.00  4.09   0 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 18 00 999 99.0 99.0  1.06  4.55  4.13   4 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 18 30 999 99.0 99.0  1.08  4.55  4.05   1 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 19 00 999 99.0 99.0  1.12  5.00  4.20   4 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 19 30 999 99.0 99.0  1.10  4.76  4.12   1 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 20 00 999 99.0 99.0  1.03  4.55  4.19 357 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 20 30 999 99.0 99.0  1.02  5.00  4.25 358 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 21 30 999 99.0 99.0  0.99  4.76  4.34   2 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 22 00 999 99.0 99.0  0.96  4.76  4.34   1 9999.0 999.0  24.7 999.0 99.0 99.00
2017 10 31 22 30 999 99.0 99.0  0.93  4.76  4.39 355 9999.0 999.0  24.5 999.0 99.0 99.00
2017 10 31 23 00 999 99.0 99.0  0.92  4.76  4.42   0 9999.0 999.0  24.5 999.0 99.0 99.00
2017 10 31 23 30 999 99.0 99.0  0.94  5.00  4.49 358 9999.0 999.0  24.4 999.0 99.0 99.00
2017 11 01 00 00 999 99.0 99.0  0.93 13.33  4.52  64 9999.0 999.0  24.4 999.0 99.0 99.00
2017 11 01 00 30 999 99.0 99.0  0.86 13.33  4.53  71 9999.0 999.0  24.4 999.0 99.0 99.00
2017 11 01 01 00 999 99.0 99.0  0.92  5.00  4.51   2 9999.0 999.0  24.4 999.0 99.0 99.00
2017 11 01 01 30 999 99.0 99.0  0.89 13.33  4.49  73 9999.0 999.0  24.4 999.0 99.0 99.00
2017 11 01 02 00 999 99.0 99.0  0.86 13.33  4.64  73 9999.0 999.0  24.4 999.0 99.0 99.00
2017 11 01 02 30 999 99.0 99.0  0.83 13.33  4.65  74 9999.0 999.0  24.4 999.0 99.0 99.00
2017 11 01 03 00 999 99.0 99.0  0.83 13.33  4.62  74 9999.0 999.0  24.4 999.0 99.0 99.00
2017 11 01 03 30 999 99.0 99.0  0.81 12.50  4.82  71 9999.0 999.0  24.4 999.0 99.0 99.00
2017 11 01 04 00 999 99.0 99.0  0.78 13.33  4.75  77 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 04 30 999 99.0 99.0  0.78 12.50  4.62  76 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 05 00 999 99.0 99.0  0.72 13.33  4.46  62 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 05 30 999 99.0 99.0  0.74 13.33  4.43  67 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 06 00 999 99.0 99.0  0.69 11.76  4.08  60 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 06 30 999 99.0 99.0  0.69 12.50  4.03  66 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 07 00 999 99.0 99.0  0.72 13.33  4.39  69 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 07 30 999 99.0 99.0  0.71 12.50  4.56  71 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 08 00 999 99.0 99.0  0.73 12.50  5.28  73 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 08 30 999 99.0 99.0  0.71 11.76  5.17  67 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 09 00 999 99.0 99.0  0.73 12.50  5.52  66 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 09 30 999 99.0 99.0  0.71 12.50  5.28  66 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 10 00 999 99.0 99.0  0.66 12.50  5.37  67 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 10 30 999 99.0 99.0  0.65 12.50  5.35  66 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 11 00 999 99.0 99.0  0.65 12.50  5.83  64 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 11 30 999 99.0 99.0  0.71 12.50  6.36  66 9999.0 999.0  24.4 999.0 99.0 99.00
2017 11 01 12 00 999 99.0 99.0  0.62 12.50  5.84  53 9999.0 999.0  22.7 999.0 99.0 99.00
2017 11 01 12 30 999 99.0 99.0  0.64 11.76  5.97  54 9999.0 999.0  22.4 999.0 99.0 99.00
2017 11 01 13 00 999 99.0 99.0  0.64 12.50  5.73  69 9999.0 999.0  22.4 999.0 99.0 99.00
2017 11 01 13 30 999 99.0 99.0  0.63 12.50  5.95  63 9999.0 999.0  22.4 999.0 99.0 99.00
2017 11 01 14 00 999 99.0 99.0  0.60 12.50  5.94  70 9999.0 999.0  22.5 999.0 99.0 99.00
2017 11 01 14 30 999 99.0 99.0  0.69 11.76  6.90  71 9999.0 999.0  22.9 999.0 99.0 99.00
2017 11 01 15 00 999 99.0 99.0  0.63 11.76  6.42  64 9999.0 999.0  23.4 999.0 99.0 99.00
2017 11 01 15 30 999 99.0 99.0  0.60 12.50  6.05  59 9999.0 999.0  23.5 999.0 99.0 99.00
2017 11 01 16 00 999 99.0 99.0  0.63 12.50  5.94  57 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 01 16 30 999 99.0 99.0  0.60 12.50  5.49  74 9999.0 999.0  23.9 999.0 99.0 99.00
2017 11 01 17 00 999 99.0 99.0  0.67 11.76  4.91  73 9999.0 999.0  24.0 999.0 99.0 99.00
2017 11 01 17 30 999 99.0 99.0  0.69 12.50  5.06  63 9999.0 999.0  24.0 999.0 99.0 99.00
2017 11 01 18 00 999 99.0 99.0  0.67 12.50  5.10  59 9999.0 999.0  24.1 999.0 99.0 99.00
2017 11 01 18 30 999 99.0 99.0  0.60 11.76  4.93  64 9999.0 999.0  24.2 999.0 99.0 99.00
2017 11 01 19 00 999 99.0 99.0  0.61 11.76  5.25  53 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 19 30 999 99.0 99.0  0.60 11.11  5.30  64 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 20 00 999 99.0 99.0  0.62 11.76  5.07  59 9999.0 999.0  24.4 999.0 99.0 99.00
2017 11 01 20 30 999 99.0 99.0  0.59 11.11  5.12  64 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 21 00 999 99.0 99.0  0.56 11.76  5.24  57 9999.0 999.0  24.4 999.0 99.0 99.00
2017 11 01 21 30 999 99.0 99.0  0.58 12.50  5.30  64 9999.0 999.0  24.4 999.0 99.0 99.00
2017 11 01 22 00 999 99.0 99.0  0.59 11.76  5.40  63 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 22 30 999 99.0 99.0  0.57 12.50  5.47  66 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 01 23 00 999 99.0 99.0  0.58 11.76  5.66  57 9999.0 999.0  24.2 999.0 99.0 99.00
2017 11 01 23 30 999 99.0 99.0  0.55 12.50  5.31  56 9999.0 999.0  24.2 999.0 99.0 99.00
2017 11 02 00 00 999 99.0 99.0  0.55 11.11  5.35  67 9999.0 999.0  24.1 999.0 99.0 99.00
2017 11 02 00 30 999 99.0 99.0  0.55 12.50  5.66  57 9999.0 999.0  24.1 999.0 99.0 99.00
2017 11 02 01 00 999 99.0 99.0  0.53 12.50  5.44  67 9999.0 999.0  24.0 999.0 99.0 99.00
2017 11 02 01 30 999 99.0 99.0  0.48 11.76  5.15  62 9999.0 999.0  24.0 999.0 99.0 99.00
2017 11 02 02 00 999 99.0 99.0  0.49 10.53  4.98  62 9999.0 999.0  24.0 999.0 99.0 99.00
2017 11 02 02 30 999 99.0 99.0  0.55 11.76  4.80  49 9999.0 999.0  24.0 999.0 99.0 99.00
2017 11 02 03 00 999 99.0 99.0  0.56 11.76  4.72  66 9999.0 999.0  24.0 999.0 99.0 99.00
2017 11 02 03 30 999 99.0 99.0  0.57 11.76  4.34  49 9999.0 999.0  23.9 999.0 99.0 99.00
2017 11 02 04 00 999 99.0 99.0  0.57 11.76  4.22  53 9999.0 999.0  23.9 999.0 99.0 99.00
2017 11 02 04 30 999 99.0 99.0  0.65 11.11  4.56  64 9999.0 999.0  23.9 999.0 99.0 99.00
2017 11 02 05 00 999 99.0 99.0  0.62 11.76  4.56  64 9999.0 999.0  23.9 999.0 99.0 99.00
2017 11 02 05 30 999 99.0 99.0  0.59 11.76  4.53  54 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 06 00 999 99.0 99.0  0.58 11.76  4.51  54 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 06 30 999 99.0 99.0  0.58 11.11  4.88  64 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 07 00 999 99.0 99.0  0.59 11.11  4.68  66 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 07 30 999 99.0 99.0  0.58 11.11  4.62  57 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 08 00 999 99.0 99.0  0.57 10.53  4.36  62 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 08 30 999 99.0 99.0  0.60 11.11  4.40  59 9999.0 999.0  23.7 999.0 99.0 99.00
2017 11 02 09 00 999 99.0 99.0  0.64 11.76  4.37  60 9999.0 999.0  23.7 999.0 99.0 99.00
2017 11 02 09 30 999 99.0 99.0  0.65  9.88  4.27  66 9999.0 999.0  23.7 999.0 99.0 99.00
2017 11 02 10 00 999 99.0 99.0  0.64 10.53  4.45  56 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 10 30 999 99.0 99.0  0.65 10.53  4.54  57 9999.0 999.0  23.7 999.0 99.0 99.00
2017 11 02 11 00 999 99.0 99.0  0.65 11.11  4.56  66 9999.0 999.0  23.7 999.0 99.0 99.00
2017 11 02 11 30 999 99.0 99.0  0.66 10.53  4.59  45 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 12 00 999 99.0 99.0  0.62 11.11  4.53  56 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 12 30 999 99.0 99.0  0.66 11.76  4.51  50 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 13 00 999 99.0 99.0  0.68 11.11  4.52  56 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 13 30 999 99.0 99.0  0.71  5.00  4.51  59 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 14 00 999 99.0 99.0  0.70  5.56  4.58  49 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 14 30 999 99.0 99.0  0.67  5.00  4.56  69 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 15 00 999 99.0 99.0  0.73 10.53  4.52  59 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 15 30 999 99.0 99.0  0.74  5.00  4.25  64 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 16 00 999 99.0 99.0  0.74  4.76  4.22  64 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 16 30 999 99.0 99.0  0.74 10.53  4.12  50 9999.0 999.0  23.8 999.0 99.0 99.00
2017 11 02 17 00 999 99.0 99.0  0.73  5.00  4.16  60 9999.0 999.0  23.9 999.0 99.0 99.00
2017 11 02 17 30 999 99.0 99.0  0.80  5.26  4.19  53 9999.0 999.0  23.9 999.0 99.0 99.00
2017 11 02 18 00 999 99.0 99.0  0.85  5.00  3.82  62 9999.0 999.0  23.9 999.0 99.0 99.00
2017 11 02 18 30 999 99.0 99.0  0.88  5.26  3.95  49 9999.0 999.0  24.1 999.0 99.0 99.00
2017 11 02 19 00 999 99.0 99.0  0.91  5.00  4.05  57 9999.0 999.0  24.3 999.0 99.0 99.00
2017 11 02 19 30 999 99.0 99.0  0.91  4.76  4.05  59 9999.0 999.0  24.5 999.0 99.0 99.00
2017 11 02 20 00 999 99.0 99.0  0.94  5.00  4.03  64 9999.0 999.0  24.6 999.0 99.0 99.00
2017 11 02 20 30 999 99.0 99.0  0.98  5.00  4.03  63 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 02 21 00 999 99.0 99.0  0.99  5.26  4.12  56 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 02 21 30 999 99.0 99.0  1.00  5.26  4.16  62 9999.0 999.0  25.1 999.0 99.0 99.00
2017 11 02 22 00 999 99.0 99.0  1.07  5.26  4.16  57 9999.0 999.0  25.3 999.0 99.0 99.00
2017 11 02 22 30 999 99.0 99.0  1.01  5.88  4.21  64 9999.0 999.0  25.5 999.0 99.0 99.00
2017 11 02 23 00 999 99.0 99.0  1.06  5.56  4.27  66 9999.0 999.0  25.5 999.0 99.0 99.00
2017 11 02 23 30 999 99.0 99.0  0.98  5.00  4.03  67 9999.0 999.0  25.5 999.0 99.0 99.00
2017 11 03 00 00 999 99.0 99.0  0.97  5.26  4.15  62 9999.0 999.0  25.6 999.0 99.0 99.00
2017 11 03 00 30 999 99.0 99.0  1.02  5.26  4.15  64 9999.0 999.0  25.6 999.0 99.0 99.00
2017 11 03 01 00 999 99.0 99.0  1.04  5.26  4.21  63 9999.0 999.0  25.6 999.0 99.0 99.00
2017 11 03 01 30 999 99.0 99.0  1.05  5.26  4.21  59 9999.0 999.0  25.5 999.0 99.0 99.00
2017 11 03 02 00 999 99.0 99.0  1.04  5.26  4.22  73 9999.0 999.0  25.5 999.0 99.0 99.00
2017 11 03 02 30 999 99.0 99.0  1.04  5.26  4.25  62 9999.0 999.0  25.5 999.0 99.0 99.00
2017 11 03 03 00 999 99.0 99.0  0.97  5.88  4.20  71 9999.0 999.0  25.5 999.0 99.0 99.00
2017 11 03 04 00 999 99.0 99.0  0.96  5.56  4.21  67 9999.0 999.0  25.2 999.0 99.0 99.00
2017 11 03 04 30 999 99.0 99.0  0.89  5.56  4.16  64 9999.0 999.0  25.2 999.0 99.0 99.00
2017 11 03 05 00 999 99.0 99.0  0.93  5.26  4.23  62 9999.0 999.0  25.3 999.0 99.0 99.00
2017 11 03 05 30 999 99.0 99.0  0.97  5.56  4.26  63 9999.0 999.0  25.3 999.0 99.0 99.00
2017 11 03 06 00 999 99.0 99.0  0.94  5.56  4.13  59 9999.0 999.0  25.2 999.0 99.0 99.00
2017 11 03 06 30 999 99.0 99.0  0.95  5.00  4.13  62 9999.0 999.0  25.2 999.0 99.0 99.00
2017 11 03 07 00 999 99.0 99.0  0.95  5.00  4.11  62 9999.0 999.0  25.4 999.0 99.0 99.00
2017 11 03 07 30 999 99.0 99.0  0.94  5.56  4.27  53 9999.0 999.0  25.6 999.0 99.0 99.00
2017 11 03 08 00 999 99.0 99.0  0.90  5.26  4.20  60 9999.0 999.0  25.7 999.0 99.0 99.00
2017 11 03 08 30 999 99.0 99.0  0.87  5.26  4.36  57 9999.0 999.0  25.8 999.0 99.0 99.00
2017 11 03 09 00 999 99.0 99.0  0.82  5.56  4.20  59 9999.0 999.0  25.9 999.0 99.0 99.00
2017 11 03 09 30 999 99.0 99.0  0.80  5.56  4.07  59 9999.0 999.0  25.9 999.0 99.0 99.00
2017 11 03 10 00 999 99.0 99.0  0.79  5.00  4.13  62 9999.0 999.0  25.8 999.0 99.0 99.00
2017 11 03 10 30 999 99.0 99.0  0.80  5.56  4.00  49 9999.0 999.0  26.1 999.0 99.0 99.00
2017 11 03 11 00 999 99.0 99.0  0.80  5.56  4.03  56 9999.0 999.0  26.3 999.0 99.0 99.00
2017 11 03 11 30 999 99.0 99.0  0.77  5.00  4.01  56 9999.0 999.0  26.4 999.0 99.0 99.00
2017 11 03 12 00 999 99.0 99.0  0.81  5.56  4.08  50 9999.0 999.0  26.3 999.0 99.0 99.00
2017 11 03 12 30 999 99.0 99.0  0.79  5.56  3.90  60 9999.0 999.0  26.3 999.0 99.0 99.00
2017 11 03 13 00 999 99.0 99.0  0.77  5.26  3.85  54 9999.0 999.0  26.3 999.0 99.0 99.00
2017 11 03 13 30 999 99.0 99.0  0.81  5.00  4.07  53 9999.0 999.0  26.3 999.0 99.0 99.00
2017 11 03 14 00 999 99.0 99.0  0.79  5.00  4.07  47 9999.0 999.0  26.3 999.0 99.0 99.00
2017 11 03 14 30 999 99.0 99.0  0.80  5.00  4.13  54 9999.0 999.0  26.3 999.0 99.0 99.00
2017 11 03 15 00 999 99.0 99.0  0.75  5.56  4.28  49 9999.0 999.0  26.3 999.0 99.0 99.00
2017 11 03 15 30 999 99.0 99.0  0.84  5.00  4.26  49 9999.0 999.0  26.2 999.0 99.0 99.00
2017 11 03 16 00 999 99.0 99.0  0.86  5.26  4.10  53 9999.0 999.0  26.2 999.0 99.0 99.00
2017 11 03 16 30 999 99.0 99.0  0.87  4.76  4.10  49 9999.0 999.0  26.3 999.0 99.0 99.00
2017 11 03 17 00 999 99.0 99.0  0.86  5.26  3.98  45 9999.0 999.0  26.3 999.0 99.0 99.00
2017 11 03 17 30 999 99.0 99.0  0.83  5.56  3.92  40 9999.0 999.0  26.4 999.0 99.0 99.00
2017 11 03 18 00 999 99.0 99.0  0.92  5.00  3.87  42 9999.0 999.0  26.4 999.0 99.0 99.00
2017 11 03 18 30 999 99.0 99.0  0.92  5.00  3.89  42 9999.0 999.0  26.3 999.0 99.0 99.00
2017 11 03 19 00 999 99.0 99.0  0.98  5.26  3.94  40 9999.0 999.0  26.2 999.0 99.0 99.00
2017 11 03 19 30 999 99.0 99.0  1.02  5.56  3.96  36 9999.0 999.0  26.2 999.0 99.0 99.00
2017 11 03 20 00 999 99.0 99.0  1.05  5.00  4.03  40 9999.0 999.0  26.1 999.0 99.0 99.00
2017 11 03 20 30 999 99.0 99.0  1.03  5.56  3.98  35 9999.0 999.0  26.1 999.0 99.0 99.00
2017 11 03 21 00 999 99.0 99.0  1.05  5.88  4.13  38 9999.0 999.0  26.1 999.0 99.0 99.00
2017 11 03 21 30 999 99.0 99.0  1.01  5.56  4.36  32 9999.0 999.0  26.1 999.0 99.0 99.00
2017 11 03 22 00 999 99.0 99.0  1.04  5.88  4.34  35 9999.0 999.0  26.1 999.0 99.0 99.00
2017 11 03 22 30 999 99.0 99.0  1.03  6.25  4.33  42 9999.0 999.0  26.1 999.0 99.0 99.00
2017 11 03 23 00 999 99.0 99.0  1.04  6.25  4.35  39 9999.0 999.0  26.1 999.0 99.0 99.00
2017 11 03 23 30 999 99.0 99.0  1.07  5.88  4.09  45 9999.0 999.0  26.1 999.0 99.0 99.00
2017 11 04 00 00 999 99.0 99.0  1.18  6.25  4.21  40 9999.0 999.0  26.1 999.0 99.0 99.00
2017 11 04 00 30 999 99.0 99.0  1.25  6.25  4.20  54 9999.0 999.0  26.0 999.0 99.0 99.00
2017 11 04 01 00 999 99.0 99.0  1.37  5.88  4.32  43 9999.0 999.0  26.1 999.0 99.0 99.00
2017 11 04 01 30 999 99.0 99.0  1.35  5.56  4.24  38 9999.0 999.0  26.1 999.0 99.0 99.00
2017 11 04 02 00 999 99.0 99.0  1.48  6.25  4.50  43 9999.0 999.0  26.1 999.0 99.0 99.00
2017 11 04 02 30 999 99.0 99.0  1.51  6.25  4.68  46 9999.0 999.0  25.9 999.0 99.0 99.00
2017 11 04 03 00 999 99.0 99.0  1.53  6.25  4.80  38 9999.0 999.0  25.9 999.0 99.0 99.00
2017 11 04 03 30 999 99.0 99.0  1.69  6.67  5.14  47 9999.0 999.0  25.8 999.0 99.0 99.00
2017 11 04 04 00 999 99.0 99.0  1.63  6.67  4.92  46 9999.0 999.0  25.8 999.0 99.0 99.00
2017 11 04 04 30 999 99.0 99.0  1.62  7.14  5.11  53 9999.0 999.0  25.5 999.0 99.0 99.00
2017 11 04 05 00 999 99.0 99.0  1.51  6.67  4.96  59 9999.0 999.0  25.4 999.0 99.0 99.00
2017 11 04 05 30 999 99.0 99.0  1.54  7.14  5.15  56 9999.0 999.0  25.4 999.0 99.0 99.00
2017 11 04 06 30 999 99.0 99.0  1.53  6.67  5.35  52 9999.0 999.0  25.3 999.0 99.0 99.00
2017 11 04 07 00 999 99.0 99.0  1.41  7.14  5.03  54 9999.0 999.0  25.1 999.0 99.0 99.00
2017 11 04 07 30 999 99.0 99.0  1.45  7.14  5.12  49 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 08 00 999 99.0 99.0  1.29  7.14  5.00  42 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 09 00 999 99.0 99.0  1.30  7.14  4.94  53 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 09 30 999 99.0 99.0  1.31  7.14  5.12  50 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 10 00 999 99.0 99.0  1.36  7.14  4.96  50 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 10 30 999 99.0 99.0  1.25  6.67  4.77  50 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 11 00 999 99.0 99.0  1.24  7.14  4.86  54 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 11 30 999 99.0 99.0  1.26  6.67  4.94  52 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 12 00 999 99.0 99.0  1.23  7.14  4.84  47 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 12 30 999 99.0 99.0  1.21  6.25  4.79  53 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 13 00 999 99.0 99.0  1.23  6.67  4.95  63 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 13 30 999 99.0 99.0  1.24  7.14  4.87  50 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 14 00 999 99.0 99.0  1.18  7.14  4.82  60 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 14 30 999 99.0 99.0  1.18  6.67  4.82  50 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 15 00 999 99.0 99.0  1.21  6.67  4.72  56 9999.0 999.0  25.0 999.0 99.0 99.00
2017 11 04 15 30 999 99.0 99.0  1.24  7.14  4.81  60 9999.0 999.0  24.9 999.0 99.0 99.00
2017 11 04 16 00 999 99.0 99.0  1.21  7.14  4.95  56 9999.0 999.0  24.8 999.0 99.0 99.00
2017 11 04 16 30 999 99.0 99.0  1.17  7.14  4.83  66 9999.0 999.0  24.8 999.0 99.0 99.00
2017 11 04 17 00 999 99.0 99.0  1.27  6.67  4.99  56 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 04 17 30 999 99.0 99.0  1.16  6.67  4.70  54 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 04 18 00 999 99.0 99.0  1.29  7.14  4.96  57 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 04 18 30 999 99.0 99.0  1.27  6.67  4.89  54 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 04 19 00 999 99.0 99.0  1.23  7.14  4.85  49 9999.0 999.0  24.8 999.0 99.0 99.00
2017 11 04 19 30 999 99.0 99.0  1.22  7.69  4.84  59 9999.0 999.0  24.8 999.0 99.0 99.00
2017 11 04 20 00 999 99.0 99.0  1.19  7.14  4.82  53 9999.0 999.0  24.8 999.0 99.0 99.00
2017 11 04 20 30 999 99.0 99.0  1.24  7.14  4.87  57 9999.0 999.0  24.8 999.0 99.0 99.00
2017 11 04 21 00 999 99.0 99.0  1.24  7.69  4.91  60 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 04 21 30 999 99.0 99.0  1.21  7.14  4.76  53 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 04 22 00 999 99.0 99.0  1.35  6.67  4.97  60 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 04 22 30 999 99.0 99.0  1.28  6.67  4.90  57 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 04 23 00 999 99.0 99.0  1.35  6.67  5.10  62 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 04 23 30 999 99.0 99.0  1.35  6.67  5.12  60 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 05 00 00 999 99.0 99.0  1.32  7.14  4.99  52 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 05 00 30 999 99.0 99.0  1.31  7.14  5.05  53 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 05 01 00 999 99.0 99.0  1.20  6.67  4.92  57 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 05 01 30 999 99.0 99.0  1.21  6.67  4.86  59 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 05 02 00 999 99.0 99.0  1.32  7.14  5.05  53 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 05 02 30 999 99.0 99.0  1.32  6.67  5.01  53 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 05 03 00 999 99.0 99.0  1.29  6.67  5.11  52 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 05 03 30 999 99.0 99.0  1.23  6.67  4.90  56 9999.0 999.0  24.7 999.0 99.0 99.00
2017 11 05 04 00 999 99.0 99.0  1.20  7.14  4.89  59 9999.0 999.0  24.7 999.0 99.0 99.00
