C20,0.7606201,0.0048386,1.0479372,4.9000000e-06,3.0000000e-07,4.5000000e-06
C20,0.8356559,0.1786282,0.9633818,5.0000000e-06,2.5000000e-06,4.6000000e-06
C20,0.9567156,0.389865,0.6591878,5.0000000e-06,2.7000000e-06,4.6000000e-06
C20,1.1112158,0.544082,0.1729826,5.2000000e-06,3.1000000e-06,4.3000000e-06
C20,1.1115291,0.5145286,0.3728578,5.4000000e-06,3.0000000e-06,5.2000000e-06
C20,0.8444513,0.4228224,0.8460519,5.3000000e-06,2.7000000e-06,5.1000000e-06
C20,0.4384952,0.422896,1.2064595,5.6000000e-06,2.8000000e-06,5.4000000e-06
C20,0.1114777,0.5130148,1.2480677,7.6000000e-06,3.2000000e-06,5.5000000e-06
C20,0.6294606,0.5906528,0.9667357,6.7000000e-06,3.1000000e-06,5.4000000e-06
C20,0.9086268,0.783554,0.581389,6.5000000e-06,3.5000000e-06,6.6000000e-06
C20,1.015786,0.9500735,0.1028834,6.8000000e-06,4.0000000e-06,4.6000000e-06
C20,0.9297126,0.8979843,0.3124072,6.6000000e-06,4.4000000e-06,2.4000000e-06
C20,0.8569028,0.6736656,0.6160731,6.4000000e-06,5.0000000e-06,3.0000000e-06
C20,0.9201267,0.4502572,0.8503943,6.2000000e-06,9.9000000e-06,3.7000000e-06
C20,0.9814018,0.2212892,0.8679798,5.3000000e-06,5.6000000e-06,4.2000000e-06
C20,1.0785901,0.0599741,0.5892402,4.8000000e-06,6.0000000e-07,4.5000000e-06
C20,1.1807201,0.2737157,0.1175254,4.7000000e-06,2.3000000e-06,4.3000000e-06
C20,1.0789405,0.3603956,0.4091442,4.5000000e-06,3.1000000e-06,4.9000000e-06
C20,0.7495844,0.4556718,0.8633103,4.1000000e-06,4.0000000e-06,4.9000000e-06
C20,0.3192363,0.642371,1.1263329,3.1000000e-06,5.0000000e-06,5.0000000e-06
C20,0.1527229,0.8089622,1.0628061,1.0000000e-05,4.9000000e-06,4.7000000e-06
C20,0.5546833,0.9625732,0.6540772,1.1100000e-05,4.5000000e-06,3.8000000e-06
C20,0.7378305,1.1088226,0.1503745,8.9000000e-06,4.3000000e-06,2.0000000e-06
C21,0.284993,0.7741811,1.1186758,2.3000000e-06,6.8000000e-06,5.0000000e-06
C21,0.1398053,1.1005618,0.7152537,1.3000000e-06,5.7000000e-06,4.3000000e-06
C21,0.2953585,1.258952,0.233186,2.6000000e-06,5.2000000e-06,3.3000000e-06
C21,0.4562381,1.246935,0.1920138,4.0000000e-06,5.0000000e-06,4.8000000e-06
C21,0.3706278,1.0188911,0.58815,4.1000000e-06,4.6000000e-06,4.1000000e-06
